masterID,masterTime,mastermag,masterlat,masterlon,masterdep,egfID,egfTime,egfmag,egflat,egflon,egfdep,s,s_fit_a,s_fit_b,s_fit_c,s_fc_std,s_fc_mean,p,p_fit_a,p_fit_b,p_fit_c,p_fc_std,p_fc_mean
nm60203511,2017-07-31T07:57:21.190Z,2.0,36.3026667,-89.4875,4.74,nm604197,1996-07-19T03:38:20.720Z,1.0,36.30167,-89.49084,5.02,0,0,0,0,0,0,0,0,0,0,0,0
nm60203501,2017-07-31T02:16:19.620Z,3.05,36.3061667,-89.4903333,4.81,nm60203146,2017-07-26T05:20:51.880Z,1.83,36.305833299999996,-89.4905,4.65,16,26.236288114120462,24.453849340855797,19.999999999551786,8.313239461851301,15.151584034138832,15,51.3948379988507,13.824183557057532,8.569971183205443,0.49754988214974943,8.531081307260306
nm60202976,2017-07-23T06:19:42.960Z,1.87,36.2005,-89.4805,6.65,nm606784,2008-10-02T02:43:00.320Z,1.1,36.199,-89.4841667,6.8,0,0,0,0,0,0,0,0,0,0,0,0
nm60202876,2017-07-21T17:20:41.990Z,2.93,36.4503333,-89.5701667,10.52,nm605292,2003-11-06T22:03:44.180Z,1.7,36.4511667,-89.574,10.14,0,0,0,0,0,0,0,0,0,0,0,0
nm60202481,2017-07-18T03:48:06.070Z,1.66,36.4365,-89.5371667,9.35,nm60089052,2015-09-08T02:32:12.150Z,1.16,36.4351667,-89.54299999999999,9.24,1,1.3355326536050545,15.877871593016636,19.99999998646348,5.438906412241067,18.26944004886931,0,0,0,0,0,0
nm60202261,2017-07-15T10:50:16.990Z,1.79,36.4881667,-89.5321667,8.29,nm60202336,2017-07-15T21:10:50.960Z,1.15,36.4885,-89.5288333,8.1,1,2.410739645581429,22.630113528539773,19.99999988297088,6.5375059186103295,17.284094943158255,1,1.8003391968806939,3.4249447492603067,3.9256681941573945,4.429371448323282,5.3447113517124585
nm60174232,2017-07-07T04:38:54.820Z,1.79,36.478,-89.5651667,9.57,nm60143407,2017-01-01T15:06:12.950Z,1.17,36.4795,-89.5648333,9.67,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm606257,2007-01-30T16:31:54.460Z,1.2,36.4781667,-89.56299999999999,9.76,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm604647,2000-07-14T23:19:16.920Z,0.5,36.4775,-89.5688333,9.15,0,0,0,0,0,0,0,0,0,0,0,0
nm60197311,2017-06-04T10:40:21.210Z,2.45,36.547,-89.6568333,7.53,nm607102,2009-12-16T19:10:31.290Z,1.3,36.546833299999996,-89.6588333,7.29,0,0,0,0,0,0,0,0,0,0,0,0
nm60038108,2017-05-23T22:25:50.960Z,1.58,36.544000000000004,-89.6668333,9.16,nm60038113,2017-05-23T22:23:02.270Z,0.91,36.5431667,-89.6671667,9.3,3,2.630599366992791,5.4704932665459545,8.530009619314958,0.7301834759820698,8.36084332101257,1,0.7793399084909851,7.796952360658731,19.999999999998963,6.932468126593127e-11,19.999999999980034
nm60195431,2017-05-23T22:23:56.890Z,2.04,36.5448333,-89.67200000000001,9.28,nm60038113,2017-05-23T22:23:02.270Z,0.91,36.5431667,-89.6671667,9.3,4,21.452933990904338,1.7366057494237515,0.9723187112508291,0.09700472321869778,0.9453926870734578,4,4.442324433560741,4.740483864454378,10.828193583062788,0.6993842204719887,10.295957752712324
,,,,,,nm605837,2005-09-26T14:41:44.940Z,1.5,36.5456667,-89.6736667,8.85,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm604726,2001-01-25T05:14:00.090Z,1.3,36.5458333,-89.67266670000001,9.67,0,0,0,0,0,0,0,0,0,0,0,0
nm60194401,2017-05-17T10:52:00.830Z,1.56,36.2083333,-89.445,7.19,nm60133411,2016-03-24T03:26:01.670Z,1.05,36.2086667,-89.44333329999999,7.57,0,0,0,0,0,0,0,0,0,0,0,0
nm60194306,2017-05-16T10:21:52.240Z,3.26,36.873000000000005,-89.1216667,9.07,nm60180756,2017-03-16T03:08:16.940Z,2.28,36.8738333,-89.1181667,8.86,1,112.68263690715317,14.540285259936988,6.374932816198011,1.6140527099207749,7.314584323745915,0,0,0,0,0,0
nm60166157,2017-05-06T23:39:35.670Z,2.71,36.3918333,-89.506,8.19,nm603633,1990-02-20T22:36:12.780Z,1.8,36.391,-89.508,7.9,0,0,0,0,0,0,0,0,0,0,0,0
nm60165817,2017-05-02T22:18:52.020Z,2.41,36.2308333,-89.4733333,5.17,nm602817,1986-05-25T01:43:10.000Z,1.7,36.23,-89.47,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm60164402,2017-04-29T04:45:16.740Z,1.5,36.4508333,-89.5371667,8.46,nm60069743,2018-11-22T21:06:50.040Z,0.99,36.4511667,-89.5321667,8.58,0,0,0,0,0,0,1,13.086203318144905,0.5290238480031453,0.5000000046365461,3.7309922697433335,3.149550526889333
,,,,,,nm60014520,1999-11-24T21:19:13.250Z,1.0,36.4505,-89.5383333,8.56,0,0,0,0,0,0,0,0,0,0,0,0
nm60161647,2017-04-20T06:46:47.180Z,2.22,36.4361667,-89.5188333,7.74,nm60171991,2017-01-14T08:25:24.110Z,1.35,36.4343333,-89.5173333,7.56,8,35.26659600023535,2.9862512450129173,1.6144019644368333,0.09306865616921604,1.6172922519775392,7,15.334654978850278,37.89828516190022,19.99999999975032,5.630257092669981,18.208744661965167
,,,,,,nm610546,2014-10-06T12:13:04.750Z,1.2,36.4366667,-89.5126667,7.79,3,2.6404098264631033,15.021244323500065,19.999999999999993,5.440581859366856e-09,19.999999999126644,4,2.8542445794864273,3.714577620316692,4.638429037495218,0.3238866824705294,4.547880640293891
nm60160937,2017-04-17T11:07:21.300Z,2.5,36.125666700000004,-89.73299999999999,7.6,nm60197111,2017-06-02T00:27:25.120Z,1.8,36.1238333,-89.7316667,7.75,1,4.519980995471519,17.982757337534096,19.999999997081133,8.129917995619937,7.4315343552517135,1,3.523909000469396,1.864400559615716,2.292474988905022,6.73380512391033,5.368189784895956
,,,,,,nm608935,2011-06-23T22:02:08.940Z,1.9,36.1265,-89.7295,7.5,0,0,0,0,0,0,1,1.4482495133763502,99.99999999993116,15.327288784627655,1.638218245721744,14.768803118834189
nm60183516,2017-03-28T06:57:38.980Z,1.6,36.4801667,-89.5428333,9.13,nm60119286,2015-10-16T03:48:05.010Z,0.93,36.4805,-89.5366667,9.25,0,0,0,0,0,0,1,0.7991865580680938,2.228615288750432,2.7192757259242026,5.765178404692374,5.326282997226414
nm60182641,2017-03-23T21:15:23.050Z,2.39,36.5478333,-89.649,7.49,nm60208591,2017-10-11T19:22:30.620Z,1.67,36.5473333,-89.647,7.83,6,13.350572592183491,0.7378114811309121,0.5000000000000001,1.0669875973281826,0.5585373080334763,5,4.674904150031254,2.832766894594291,5.967495986485549,0.22712411161318952,5.766680923310898
,,,,,,nm60178227,2017-08-25T20:27:58.830Z,1.71,36.5495,-89.6456667,7.49,6,20.10561679856002,0.7963686657241644,0.5000000000000252,0.04297064567636815,0.5250044479745152,3,22.825952751822893,0.8826930875652474,0.5000000000000048,3.2185778291304863,1.0459999999766552
,,,,,,nm60176806,2017-02-21T01:45:14.180Z,1.7,36.5478333,-89.646,7.6,6,12.041346991038678,2.5014392452206407,1.8571358266963205,0.1618454473015305,1.9283700722091053,9,11.130421645087166,0.6084941997385964,0.558555585785481,2.889914020099373,2.005139548074946
,,,,,,nm609373,2012-04-08T03:25:14.820Z,1.7,36.5458333,-89.6498333,7.28,1,1.9781426383134886,0.5000000000000007,1.071018447262462,0.03284287657320054,1.079532947409064,0,0,0,0,0,0
nm60180056,2017-03-11T18:32:59.020Z,1.91,36.275833299999995,-89.5066667,9.39,nm60180031,2017-03-11T15:35:55.550Z,1.35,36.2753333,-89.5046667,8.96,6,7.400117500868554,1.4899933888936223,0.6972739951822547,0.03250863804687063,0.6958065948323415,4,2.2965119159835736,9.319545665133832,7.274959688576269,0.909757057172513,7.280938895580913
,,,,,,nm606246,2007-01-01T00:02:22.190Z,1.4,36.2756667,-89.50283329999999,9.22,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm605229,2003-08-04T01:13:12.630Z,1.0,36.2748333,-89.5053333,9.44,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm605228,2003-08-04T01:08:17.470Z,1.4,36.2755,-89.5063333,9.37,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm604853,2001-06-04T00:18:55.100Z,1.3,36.2755,-89.509,9.0,0,0,0,0,0,0,0,0,0,0,0,0
nm60179936,2017-03-11T06:08:09.950Z,1.53,36.534,-89.6003333,8.41,nm60096522,2015-11-25T12:54:16.570Z,0.99,36.5328333,-89.6021667,8.7,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60020613,2015-11-25T06:57:14.510Z,1.01,36.5326667,-89.6021667,8.5,1,2.38662657782807,12.946235199835687,11.347286457796187,7.418729948792038,7.84730264960699,1,2.754961297645556,15.784473192505052,19.99999999977368,7.918558423483597,15.944000000080257
nm60179831,2017-03-10T07:42:46.900Z,2.51,36.3211667,-89.5365,10.0,nm60119486,2015-10-17T01:20:43.540Z,1.29,36.32,-89.5331667,10.2,0,0,0,0,0,0,0,0,0,0,0,0
nm60178806,2017-03-04T06:26:33.270Z,1.78,36.539666700000005,-89.6403333,7.92,nm604608,2000-05-14T20:51:19.010Z,1.1,36.5391667,-89.6391667,8.31,0,0,0,0,0,0,0,0,0,0,0,0
nm60178076,2017-02-28T01:40:12.640Z,1.98,36.5456667,-89.6586667,5.03,nm60144817,2017-01-08T06:08:15.740Z,1.3,36.5461667,-89.6651667,5.0,5,1.3647164136669747,16.758228658167152,19.99999999999788,1.1312092028357452,19.897173470904423,4,1.8137672991343978,7.135972720578952,5.701896439298573,0.46629989531887045,5.860152783293587
nm60176981,2017-02-22T20:05:20.300Z,1.91,36.5356667,-89.6018333,8.51,nm60178201,2017-02-28T10:38:55.230Z,1.21,36.5346667,-89.5985,8.5,4,2.8199358968879724,12.12624093525651,9.113113700937205,1.1249249381790682,9.288986245516812,2,4.74631332034029,3.4748824282247863,2.4712830880588643,0.27008146653161647,2.6254471374315593
,,,,,,nm60096662,2015-11-26T06:06:05.850Z,1.27,36.533666700000005,-89.6021667,8.43,3,1.6864266995635515,22.5802581286707,16.171345280471975,3.8531310413782403,15.002105971073386,4,1.034912380255322,0.8754700091345738,1.1531009945074648,8.788341181888018,7.04701853220939
,,,,,,nm60020628,2015-11-25T07:13:28.120Z,1.36,36.535166700000005,-89.60116670000001,8.19,6,3.789279771095284,0.6616570055170428,0.5000000000000292,8.34027067729186,14.471485307305134,5,1.4379614436195471,18.926111750840665,19.999999999999993,5.7891890768414465,17.87730426203123
,,,,,,nm610087,2013-10-16T10:31:23.980Z,1.3,36.5355,-89.6026667,8.46,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm610086,2013-10-14T21:17:39.810Z,1.2,36.5356667,-89.5965,8.24,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm609381,2012-04-14T17:49:04.960Z,1.3,36.537,-89.602,8.86,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm606300,2007-03-14T08:22:21.310Z,1.4,36.5373333,-89.6023333,8.84,0,0,0,0,0,0,0,0,0,0,0,0
nm60176806,2017-02-21T01:45:14.180Z,1.7,36.5478333,-89.646,7.6,nm60043713,2017-08-25T20:10:42.860Z,1.12,36.5496667,-89.6481667,7.82,0,0,0,0,0,0,0,0,0,0,0,0
nm60176111,2017-02-16T08:22:42.490Z,2.5,36.2503333,-89.55933329999999,4.59,nm600310,1975-12-03T09:50:37.100Z,1.5,36.25,-89.56,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm60175891,2017-02-15T01:06:20.530Z,1.66,36.5325,-89.6468333,8.3,nm60064638,2018-09-20T09:20:32.470Z,1.14,36.5338333,-89.6485,8.05,1,2.7517790521808188,21.045367193920235,19.99999994902022,8.977701217882034,12.68921596669731,0,0,0,0,0,0
nm60172991,2017-01-25T08:01:25.020Z,1.61,36.2725,-89.44933329999999,6.47,nm60066728,2018-10-18T08:41:12.360Z,0.92,36.271,-89.4511667,6.82,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60066533,2018-10-16T20:13:54.420Z,1.08,36.273,-89.4501667,6.86,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60061833,2018-08-20T04:51:29.130Z,0.86,36.2721667,-89.45100000000001,6.76,0,0,0,0,0,0,0,0,0,0,0,0
nm60172816,2017-01-23T23:10:40.600Z,2.26,36.4391667,-89.5328333,8.47,nm609971,2013-06-22T01:27:48.530Z,1.2,36.4405,-89.5281667,8.34,0,0,0,0,0,0,1,1.6540527619221648,1.5144577812939766,2.047298921271277,1.508439233232206,2.258872781895905
,,,,,,nm605081,2002-08-05T10:53:32.290Z,1.7,36.44,-89.5305,8.82,0,0,0,0,0,0,0,0,0,0,0,0
nm60172521,2017-01-21T01:49:59.310Z,1.98,36.4465,-89.5365,9.0,nm60246981,2018-12-04T03:58:47.380Z,1.44,36.4473333,-89.53299999999999,9.08,1,6.1124897587115505,0.5000000000000543,0.7413026930766067,4.7828630113902815,2.7517572874933878,4,7.818070515980404,2.231497161662139,2.63743233251552,0.9664900516978766,2.745460733928173
,,,,,,nm60069733,2018-11-22T21:01:11.660Z,1.01,36.4466667,-89.5301667,8.76,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60134947,2016-09-30T01:28:52.760Z,1.28,36.4466667,-89.5308333,8.87,1,32.81773277294106,0.9210123954494712,0.588767320053343,2.214728080208047,1.312625190912323,1,4.246710706175536,2.1877341608522594,3.1368219074348525,0.23085562510015392,3.321172675443997
,,,,,,nm60029603,2016-09-09T13:59:06.770Z,1.27,36.4468333,-89.5351667,9.27,2,4.971580049165806,19.006230755938766,19.99999998451793,7.109096439864193,6.998833382137171,2,2.3176612404798984,10.58970518164738,19.99999999981405,2.684240684826702,18.66334262694748
,,,,,,nm610573,2014-11-12T12:25:40.700Z,0.8,36.4446667,-89.5351667,9.2,4,5.527296940711851,16.948489587879152,9.334775204649207,0.7079963869231873,9.800520920505532,4,4.4214626972797575,28.821960120292207,19.99999999995294,3.1790151631074743,19.395047822826818
nm60171586,2017-01-09T21:01:52.580Z,2.41,36.548,-89.6651667,4.87,nm60182827,2017-11-06T09:43:06.640Z,1.44,36.5466667,-89.66666670000001,4.82,5,21.966928852354712,2.1650052029050344,1.0324466780764405,0.1880852144855167,1.1407161228183527,1,5.054978641881463,0.5000000000000148,1.056535093115855,0.04605756201778473,1.038527296639028
,,,,,,nm60144817,2017-01-08T06:08:15.740Z,1.3,36.5461667,-89.6651667,5.0,5,4.894002031929106,6.152605482350176,4.142244148886192,0.3453089380980438,4.183021589976132,2,15.105493097151282,1.7515263849859852,2.078360736278982,0.4623650899485075,2.2009451787620073
nm60144832,2017-01-08T09:29:18.450Z,2.0,36.4821667,-89.54299999999999,8.65,nm60095992,2015-11-19T15:44:22.890Z,1.14,36.4825,-89.5448333,8.48,2,2.956444384684052,28.684388149605322,19.999999999994035,5.404132293560968,18.346578094181154,2,2.3160278829494456,5.10836215308004,6.786238982282134,0.7886519085102937,7.043910212497019
,,,,,,nm607019,2009-09-16T07:40:22.170Z,1.4,36.4831667,-89.5473333,8.7,0,0,0,0,0,0,1,3.0517678139919022,2.908841678545768,4.02202758756657,0.35179710232057787,3.7938405357374894
nm60143067,2016-12-28T14:09:18.600Z,1.7,36.2891667,-89.5045,7.84,nm60143042,2016-12-27T13:51:59.890Z,1.1,36.2886667,-89.50016670000001,7.48,1,14.312298062178265,0.515598977530274,0.5000000024850259,1.7623050733112837,2.9890900531213966,1,5.218290434689083,0.5000000000000462,0.7476301273195017,0.014679342680945682,0.7501825679924274
nm60142647,2016-12-23T07:44:05.590Z,1.75,36.4875,-89.5595,9.71,nm60029403,2016-09-03T02:39:38.890Z,1.08,36.4883333,-89.56533329999999,9.62,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60087867,2015-08-24T01:44:04.700Z,1.19,36.485833299999996,-89.5591667,9.57,0,0,0,0,0,0,1,2.6493934423570416,10.318709180599688,14.336828066721264,2.6966210450925248,14.485668947874093
nm60141177,2016-12-06T02:57:40.540Z,2.13,36.4803333,-89.5543333,8.58,nm610447,2014-07-15T17:15:11.070Z,1.0,36.48,-89.55066670000001,8.25,7,1.866662179527494,12.521054843703961,14.909625168501533,4.249538201564856,15.412728763983402,4,1.934559697965367,18.274256745410362,19.99999971432161,8.443106501610742,14.413793569254704
,,,,,,nm609929,2013-05-25T04:15:48.930Z,1.4,36.4785,-89.55333329999999,8.79,1,0.2514089639423331,0.5000000000000001,2.0509203194686476,0.04363974190214066,2.022537948422381,1,2.254530789312868,7.296874971358235,13.041176860122206,2.123959389072777,13.485363431897204
,,,,,,nm608939,2011-07-01T11:46:20.400Z,0.8,36.4796667,-89.5513333,8.62,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm606608,2008-02-26T02:56:36.960Z,1.6,36.4811667,-89.551,8.51,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm605315,2003-12-18T03:59:07.520Z,1.5,36.4795,-89.54899999999999,8.33,0,0,0,0,0,0,0,0,0,0,0,0
nm60139687,2016-11-20T01:48:16.620Z,2.38,36.329,-89.4626667,5.18,nm601454,1981-05-25T14:11:36.300Z,1.4,36.33,-89.46,5.0,0,0,0,0,0,0,0,0,0,0,0,0
nm60164691,2016-11-11T11:21:43.360Z,2.22,35.9393333,-89.9381667,10.26,nm60134892,2016-09-29T16:11:16.720Z,1.21,35.9383333,-89.9435,10.42,1,2.891938111657545,1.0619331736267859,0.5000000000000001,5.351981753990378,2.0987571983966773,1,1.7035340427711123,19.00767389715201,19.999999966864408,8.189011413719589,14.274937199270207
nm60164531,2016-11-09T04:10:41.100Z,1.53,36.485833299999996,-89.5495,8.68,nm604912,2001-08-18T13:20:22.150Z,0.7,36.4845,-89.54700000000001,8.34,0,0,0,0,0,0,0,0,0,0,0,0
nm60163731,2016-10-31T08:30:36.320Z,2.28,35.9765,-89.9058333,9.66,nm60014519,1999-11-24T05:04:13.470Z,1.1,35.9751667,-89.9046667,9.44,0,0,0,0,0,0,0,0,0,0,0,0
nm60135477,2016-10-07T00:54:59.970Z,2.37,36.5241667,-89.5783333,6.52,nm605851,2005-10-17T14:48:13.500Z,1.5,36.525,-89.5763333,6.26,0,0,0,0,0,0,0,0,0,0,0,0
nm60135112,2016-10-02T07:15:23.580Z,2.06,36.5398333,-89.6503333,8.12,nm60086491,2015-01-22T15:12:49.960Z,1.23,36.539666700000005,-89.6515,8.31,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm604792,2001-04-12T13:40:29.290Z,1.5,36.5391667,-89.65100000000001,8.06,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm601787,1982-09-09T04:59:22.000Z,1.3,36.54,-89.65,7.7,0,0,0,0,0,0,0,0,0,0,0,0
nm60134597,2016-09-26T23:48:20.740Z,2.02,36.5128333,-89.5918333,9.83,nm60140137,2016-11-24T06:46:08.780Z,1.47,36.5128333,-89.5928333,9.97,7,3.3205460102973086,19.87957407970504,19.99999999999351,7.886715812354123,10.026851178176184,6,3.481709214197548,3.2300767542946627,3.7694543295989913,0.2897893898873186,3.864365685649706
nm60134587,2016-09-26T22:36:08.950Z,1.79,36.4481667,-89.53,9.48,nm60134677,2016-09-27T20:23:33.960Z,1.29,36.4483333,-89.531,9.07,3,1.0900371784647298,7.56783229631691,8.503521439274381,3.2598370327686497,7.823204500521395,3,1.0445199365622175,7.424390195536107,8.09306824595598,6.213875676070094,10.740812690654879
,,,,,,nm60029603,2016-09-09T13:59:06.770Z,1.27,36.4468333,-89.5351667,9.27,1,1.773789927657075,14.113382309816151,19.999999999999382,6.699550848992974,17.320863184208548,1,2.472319009554676,0.6072633852108863,0.5000000000000441,7.511611281804368,16.47049999972553
nm60133507,2016-09-15T04:29:45.610Z,2.15,36.5765,-89.5915,8.17,nm605721,2005-03-29T07:58:42.830Z,1.6,36.5758333,-89.5956667,8.28,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm605562,2004-10-25T11:22:01.340Z,1.6,36.5778333,-89.5921667,7.88,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm604637,2000-06-30T02:20:41.330Z,1.5,36.5761667,-89.5898333,8.1,0,0,0,0,0,0,0,0,0,0,0,0
nm60156166,2016-08-22T05:44:08.390Z,1.81,36.5575,-89.6228333,6.85,nm60101416,2015-05-14T22:18:46.760Z,1.26,36.556,-89.6181667,6.86,2,0.714505391078807,3.299701407485668,4.108024615144414,0.2912245331272114,3.9339797694479586,1,0.9611330207144889,54.15441212965772,19.999999999999996,7.195124472816696,10.046342020507325
nm60128192,2016-08-09T21:04:36.920Z,1.67,36.4825,-89.5395,8.52,nm60095992,2015-11-19T15:44:22.890Z,1.14,36.4825,-89.5448333,8.48,2,3.558840365331449,1.1104670676949193,1.2473254548991837,7.707770412714059,4.931995086815781,2,8.074812365546139,1.4485235693919796,1.0402154085042983,8.73585077098344,6.7976123941059114
nm60127952,2016-08-06T21:14:54.350Z,2.29,36.1366667,-89.7118333,8.92,nm60127967,2016-08-06T22:53:13.230Z,1.27,36.136166700000004,-89.7105,9.16,3,5.761363770091521,99.99999999988611,19.794326987973818,1.1242798044419775,19.282407186804658,0,0,0,0,0,0
nm60127092,2016-07-30T03:36:19.940Z,1.78,36.266999999999996,-89.4713333,6.93,nm607476,2010-08-23T01:34:05.170Z,1.0,36.2663333,-89.4728333,6.47,0,0,0,0,0,0,0,0,0,0,0,0
nm60125367,2016-07-18T00:01:02.820Z,2.04,36.2003333,-89.4213333,8.25,nm60073297,2015-03-31T23:19:47.220Z,0.99,36.1985,-89.4238333,8.05,0,0,0,0,0,0,0,0,0,0,0,0
nm60151561,2016-07-17T02:04:34.750Z,2.53,36.1385,-89.7156667,8.17,nm60088367,2015-08-29T07:15:44.260Z,1.33,36.1381667,-89.7145,8.08,2,5.8490977002683415,9.098661758404603,6.439293323405352,0.951244466772685,6.360264883635761,3,12.032140284663573,2.7770615806575254,3.434327033089741,0.3734370816101813,3.578058656197625
,,,,,,nm604752,2001-02-22T00:16:54.510Z,0.6,36.137,-89.7155,7.83,0,0,0,0,0,0,0,0,0,0,0,0
nm60123007,2016-06-28T13:08:04.150Z,2.29,36.2685,-89.4483333,6.85,nm60067023,2018-10-22T14:07:21.350Z,1.21,36.2685,-89.4486667,6.61,1,5.748957373186513,23.443411274880653,12.279699171593164,1.305610006029029,10.065960997353228,1,5.548838503358399,1.7001538982636384,2.82615067522087,0.1343990801616065,2.5930677698010385
,,,,,,nm60066928,2018-10-22T11:40:03.460Z,1.21,36.2703333,-89.4476667,6.59,0,0,0,0,0,0,1,6.310668040821523,99.99999999080899,12.606006628705684,0.6655704088166127,12.48881765328818
,,,,,,nm60242341,2018-10-11T14:08:34.100Z,1.05,36.267166700000004,-89.45299999999999,6.71,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60241891,2018-10-07T05:34:43.960Z,1.29,36.2695,-89.4483333,6.41,3,7.104246202734198,17.85860850464251,7.914152472580336,0.45562489606349293,7.58072258169365,4,8.821468032347848,99.99999999929132,16.456514471707532,0.7097795049682958,16.143655944121416
,,,,,,nm60212762,2018-08-29T21:33:23.630Z,1.7,36.2706667,-89.4495,6.92,8,2.022499790347715,10.547115404273557,7.422225862401069,0.4773384944881215,7.215307730835284,7,3.0515498406647974,0.6333749139795758,0.5000000096800126,3.121464587449358,10.502605312913886
,,,,,,nm60212482,2018-08-27T21:16:23.680Z,1.7,36.2691667,-89.4485,6.79,10,2.1377013290609153,9.13124410923695,7.339796226243128,0.5022647738401401,7.533237209687618,12,2.3560900744092863,13.19169397152886,19.999999999999996,4.776215647499686,18.553855854349933
,,,,,,nm60062533,2018-08-26T13:36:24.500Z,1.3,36.27,-89.4486667,6.54,4,6.011467549990733,21.34886320210826,8.685041670408344,0.4629144729367658,8.773340799351898,5,7.1739542712005475,2.429656050304323,2.808372639392817,0.2186564358466226,2.889892276555769
nm60027818,2016-06-25T07:20:03.660Z,2.02,36.2891667,-89.44366670000001,4.78,nm60027828,2016-06-25T07:56:27.890Z,1.42,36.29,-89.4471667,4.43,6,10.729839425132427,8.275999980482938,16.57529448952729,1.4782217755673621,16.815663317621546,6,11.962665188626845,0.7182969189853227,0.6720609444970574,0.8704497309038245,0.7319594238196921
nm60147151,2016-06-16T08:26:04.760Z,2.22,36.4986667,-89.5485,7.91,nm60222262,2018-12-19T02:11:47.800Z,1.7,36.4976667,-89.5511667,8.12,9,1.226756637637479,18.957501107794425,19.999999999712802,4.88125305940608,18.478228281132683,5,2.4978795283638697,14.106858763881108,12.326490863965642,8.481313675635093,8.355876059641718
,,,,,,nm609852,2013-04-13T05:34:59.620Z,1.4,36.497833299999996,-89.5483333,8.02,0,0,0,0,0,0,1,0.27452170172924895,0.5000000000000001,1.5526949543525803,0.051798579960069556,1.5148189997940906
,,,,,,nm609850,2013-04-13T01:14:34.740Z,1.6,36.4981667,-89.5458333,7.65,0,0,0,0,0,0,1,0.2781643857765795,0.5000000000000001,2.251406442892429,0.06774501919647309,2.2670362882327115
,,,,,,nm605720,2005-03-25T00:48:36.800Z,1.6,36.5003333,-89.5501667,7.91,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm605416,2004-02-01T12:42:23.880Z,1.5,36.4998333,-89.5496667,7.77,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm605137,2003-02-08T05:51:06.080Z,0.9,36.497833299999996,-89.5443333,8.12,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm604733,2001-02-04T16:58:58.420Z,1.7,36.4988333,-89.544,8.25,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm604410,1998-09-02T17:44:08.150Z,1.5,36.4988333,-89.5538333,8.11,0,0,0,0,0,0,0,0,0,0,0,0
nm60146336,2016-06-09T22:56:50.300Z,1.57,36.2925,-89.4736667,6.44,nm60027333,2016-06-10T06:12:07.410Z,0.92,36.2925,-89.4738333,6.4,1,8.155250185730205,26.74826061860403,8.631256564919035,0.8495474297225497,8.38255820610538,1,15.104506225611207,1.7099592246222626,0.9749358831773046,0.18202079891310427,1.1927950596811534
,,,,,,nm60027328,2016-06-10T06:10:36.200Z,0.96,36.2913333,-89.47399999999999,6.35,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,nm60027308,2016-06-09T22:51:14.200Z,0.97,36.2913333,-89.473,6.29,1,4.098692130965007,20.356458457913423,5.908472125345891,0.6587179871722765,5.546079223669384,2,3.4282294714526573,65.73430203900713,14.797949047711692,1.140818621808207,14.735211514647023
nm60146331,2016-06-09T22:23:43.210Z,1.6,36.2868333,-89.4688333,5.85,nm610391,2014-05-21T02:24:09.400Z,0.9,36.2883333,-89.4676667,5.84,4,2.129764622138774,2.498500363511741,1.7777460345323803,0.10480709773034749,1.8014509427503609,3,4.279823042321811,4.786532956192253,2.251194794596723,0.09133819335458736,2.3038925694197014
